Plate,Col,Row,Compound,Compound Name,SMILES,Formula,Molecular Weight,LogP,LogSW,Rotatable Bonds,Hdon,Hacc,tPSA,Salt Form,Form,Stereochemistry,Price group,Structure
29,25,D,20264272,,,,,,,,,,,,,,,
29,26,D,11117728,,,,,,,,,,,,,,,
29,27,D,32781991,,,,,,,,,,,,,,,
29,28,D,16752179,,,,,,,,,,,,,,,
29,29,D,16144640,,,,,,,,,,,,,,,
29,30,D,27868702,,,,,,,,,,,,,,,
29,31,D,18193049,,,,,,,,,,,,,,,
29,32,D,61152054,,,,,,,,,,,,,,,
29,33,D,23661063,,,,,,,,,,,,,,,
29,34,D,44727566,,,,,,,,,,,,,,,
29,35,D,46818103,,,,,,,,,,,,,,,
29,36,D,24684830,,,,,,,,,,,,,,,
29,37,D,56711667,,,,,,,,,,,,,,,
29,38,D,38489127,,,,,,,,,,,,,,,
29,39,D,50843928,,,,,,,,,,,,,,,
29,40,D,32371642,,,,,,,,,,,,,,,
29,41,D,87219209,,,,,,,,,,,,,,,
29,42,D,56031597,,,,,,,,,,,,,,,
29,43,D,14116612,,,,,,,,,,,,,,,
29,44,D,12297487,,,,,,,,,,,,,,,
29,45,D,DMSO,,,,,,,,,,,,,,,
29,46,D,DMSO,,,,,,,,,,,,,,,
29,47,D,DMSO,,,,,,,,,,,,,,,
29,48,D,DMSO,,,,,,,,,,,,,,,
29,1,E,DMSO,,,,,,,,,,,,,,,
29,2,E,DMSO,,,,,,,,,,,,,,,
29,3,E,DMSO,,,,,,,,,,,,,,,
29,4,E,DMSO,,,,,,,,,,,,,,,
29,5,E,67476641,,,,,,,,,,,,,,,
29,6,E,34268179,,,,,,,,,,,,,,,
29,7,E,13972897,,,,,,,,,,,,,,,
29,8,E,32887122,,,,,,,,,,,,,,,
29,9,E,73759358,,,,,,,,,,,,,,,
29,10,E,79127947,,,,,,,,,,,,,,,
29,11,E,19712548,,,,,,,,,,,,,,,
29,12,E,32635192,,,,,,,,,,,,,,,
29,13,E,99234676,,,,,,,,,,,,,,,
29,14,E,30610054,,,,,,,,,,,,,,,
29,15,E,20093080,,,,,,,,,,,,,,,
29,16,E,36914832,,,,,,,,,,,,,,,
29,17,E,13952142,,,,,,,,,,,,,,,
29,18,E,15077880,,,,,,,,,,,,,,,
29,19,E,57000663,,,,,,,,,,,,,,,
29,20,E,27497670,,,,,,,,,,,,,,,
29,21,E,41024044,,,,,,,,,,,,,,,
29,22,E,18181749,,,,,,,,,,,,,,,
29,23,E,79626401,,,,,,,,,,,,,,,
29,24,E,65130923,,,,,,,,,,,,,,,
29,25,E,49066177,,,,,,,,,,,,,,,
29,26,E,39533928,,,,,,,,,,,,,,,
29,27,E,83702645,,,,,,,,,,,,,,,
29,28,E,21327811,,,,,,,,,,,,,,,
29,29,E,77326962,,,,,,,,,,,,,,,
29,30,E,45939223,,,,,,,,,,,,,,,
29,31,E,97995899,,,,,,,,,,,,,,,
29,32,E,52212786,,,,,,,,,,,,,,,
29,33,E,95374491,,,,,,,,,,,,,,,
29,34,E,16554925,,,,,,,,,,,,,,,
29,35,E,68492467,,,,,,,,,,,,,,,
29,36,E,41190154,,,,,,,,,,,,,,,
29,37,E,91107710,,,,,,,,,,,,,,,
29,38,E,11814240,,,,,,,,,,,,,,,
29,39,E,43810837,,,,,,,,,,,,,,,
29,40,E,88893569,,,,,,,,,,,,,,,
29,41,E,66944439,,,,,,,,,,,,,,,
29,42,E,12393721,,,,,,,,,,,,,,,
29,43,E,49887854,,,,,,,,,,,,,,,
29,44,E,19158631,,,,,,,,,,,,,,,
29,45,E,DMSO,,,,,,,,,,,,,,,
29,46,E,DMSO,,,,,,,,,,,,,,,
29,47,E,DMSO,,,,,,,,,,,,,,,
29,48,E,DMSO,,,,,,,,,,,,,,,
29,1,F,DMSO,,,,,,,,,,,,,,,
29,2,F,DMSO,,,,,,,,,,,,,,,
29,3,F,DMSO,,,,,,,,,,,,,,,
29,4,F,DMSO,,,,,,,,,,,,,,,
29,5,F,36697569,,,,,,,,,,,,,,,
29,6,F,13200323,,,,,,,,,,,,,,,
29,7,F,61461485,,,,,,,,,,,,,,,
29,8,F,36843054,,,,,,,,,,,,,,,
29,9,F,13436903,,,,,,,,,,,,,,,
29,10,F,12353244,,,,,,,,,,,,,,,
29,11,F,27082231,,,,,,,,,,,,,,,
29,12,F,13302382,,,,,,,,,,,,,,,
29,13,F,10699478,,,,,,,,,,,,,,,
29,14,F,34061383,,,,,,,,,,,,,,,
29,15,F,95610339,,,,,,,,,,,,,,,
29,16,F,70426124,,,,,,,,,,,,,,,
29,17,F,26941057,,,,,,,,,,,,,,,
29,18,F,17781492,,,,,,,,,,,,,,,
29,19,F,37015143,,,,,,,,,,,,,,,
29,20,F,10638707,,,,,,,,,,,,,,,
29,21,F,42502900,,,,,,,,,,,,,,,
29,22,F,32728939,,,,,,,,,,,,,,,
29,23,F,11083709,,,,,,,,,,,,,,,
29,24,F,30662929,,,,,,,,,,,,,,,
29,25,F,65356689,,,,,,,,,,,,,,,
29,26,F,97472222,,,,,,,,,,,,,,,
29,27,F,44281453,,,,,,,,,,,,,,,
29,28,F,28125042,,,,,,,,,,,,,,,
29,29,F,14083391,,,,,,,,,,,,,,,
29,30,F,30652231,,,,,,,,,,,,,,,
29,31,F,39565565,,,,,,,,,,,,,,,
29,32,F,39035347,,,,,,,,,,,,,,,
29,33,F,12820826,,,,,,,,,,,,,,,
29,34,F,86323525,,,,,,,,,,,,,,,
29,35,F,14170414,,,,,,,,,,,,,,,
29,36,F,74004471,,,,,,,,,,,,,,,
29,37,F,20192281,,,,,,,,,,,,,,,
29,38,F,48403878,,,,,,,,,,,,,,,
29,39,F,12677433,,,,,,,,,,,,,,,
29,40,F,12246172,,,,,,,,,,,,,,,
29,41,F,41893286,,,,,,,,,,,,,,,
29,42,F,86267608,,,,,,,,,,,,,,,
29,43,F,11171431,,,,,,,,,,,,,,,
29,44,F,33367192,,,,,,,,,,,,,,,
29,45,F,DMSO,,,,,,,,,,,,,,,
29,46,F,DMSO,,,,,,,,,,,,,,,
29,47,F,DMSO,,,,,,,,,,,,,,,
29,48,F,DMSO,,,,,,,,,,,,,,,
29,1,G,DMSO,,,,,,,,,,,,,,,
29,2,G,DMSO,,,,,,,,,,,,,,,
29,3,G,DMSO,,,,,,,,,,,,,,,
29,4,G,DMSO,,,,,,,,,,,,,,,
29,5,G,21170245,,,,,,,,,,,,,,,
29,6,G,43970854,,,,,,,,,,,,,,,
29,7,G,31533738,,,,,,,,,,,,,,,
29,8,G,78825101,,,,,,,,,,,,,,,
29,9,G,85483031,,,,,,,,,,,,,,,
29,10,G,10681671,,,,,,,,,,,,,,,
29,11,G,38449311,,,,,,,,,,,,,,,
29,12,G,54448455,,,,,,,,,,,,,,,
29,13,G,20262872,,,,,,,,,,,,,,,
29,14,G,56896539,,,,,,,,,,,,,,,
29,15,G,14547726,,,,,,,,,,,,,,,
29,16,G,23529233,,,,,,,,,,,,,,,
29,17,G,31574608,,,,,,,,,,,,,,,
29,18,G,85405284,,,,,,,,,,,,,,,
29,19,G,65219500,,,,,,,,,,,,,,,
29,20,G,57098756,,,,,,,,,,,,,,,
29,21,G,47736212,,,,,,,,,,,,,,,
29,22,G,18448281,,,,,,,,,,,,,,,
29,23,G,12144942,,,,,,,,,,,,,,,
29,24,G,72893922,,,,,,,,,,,,,,,
29,25,G,19298144,,,,,,,,,,,,,,,
29,26,G,84734861,,,,,,,,,,,,,,,
29,27,G,26751840,,,,,,,,,,,,,,,
29,28,G,38758896,,,,,,,,,,,,,,,
29,29,G,14236017,,,,,,,,,,,,,,,
29,30,G,43626949,,,,,,,,,,,,,,,
29,31,G,65914705,,,,,,,,,,,,,,,
29,32,G,15466397,,,,,,,,,,,,,,,
29,33,G,10019104,,,,,,,,,,,,,,,
29,34,G,48563701,,,,,,,,,,,,,,,
29,35,G,29180666,,,,,,,,,,,,,,,
29,36,G,20077158,,,,,,,,,,,,,,,
29,37,G,16098518,,,,,,,,,,,,,,,
29,38,G,32603004,,,,,,,,,,,,,,,
29,39,G,55905232,,,,,,,,,,,,,,,
29,40,G,18144368,,,,,,,,,,,,,,,
29,41,G,56114283,,,,,,,,,,,,,,,
29,42,G,58293228,,,,,,,,,,,,,,,
29,43,G,93448217,,,,,,,,,,,,,,,
29,44,G,76238377,,,,,,,,,,,,,,,
29,45,G,DMSO,,,,,,,,,,,,,,,
29,46,G,DMSO,,,,,,,,,,,,,,,
29,47,G,DMSO,,,,,,,,,,,,,,,
29,48,G,DMSO,,,,,,,,,,,,,,,
29,1,H,DMSO,,,,,,,,,,,,,,,
29,2,H,DMSO,,,,,,,,,,,,,,,
29,3,H,DMSO,,,,,,,,,,,,,,,
29,4,H,DMSO,,,,,,,,,,,,,,,
29,5,H,18647822,,,,,,,,,,,,,,,
29,6,H,17403104,,,,,,,,,,,,,,,
29,7,H,60871805,,,,,,,,,,,,,,,
29,8,H,17880806,,,,,,,,,,,,,,,
29,9,H,60122120,,,,,,,,,,,,,,,
29,10,H,71148024,,,,,,,,,,,,,,,
29,11,H,16098638,,,,,,,,,,,,,,,
29,12,H,29138555,,,,,,,,,,,,,,,
29,13,H,19142018,,,,,,,,,,,,,,,
29,14,H,16884376,,,,,,,,,,,,,,,
29,15,H,53509505,,,,,,,,,,,,,,,
29,16,H,60113461,,,,,,,,,,,,,,,
29,17,H,78344380,,,,,,,,,,,,,,,
29,18,H,14529286,,,,,,,,,,,,,,,
29,19,H,61688029,,,,,,,,,,,,,,,
29,20,H,11237740,,,,,,,,,,,,,,,
29,21,H,18669263,,,,,,,,,,,,,,,
29,22,H,23277487,,,,,,,,,,,,,,,
29,23,H,57704888,,,,,,,,,,,,,,,
29,24,H,21417245,,,,,,,,,,,,,,,
29,25,H,30723138,,,,,,,,,,,,,,,
29,26,H,56650534,,,,,,,,,,,,,,,
29,27,H,56550148,,,,,,,,,,,,,,,
29,28,H,49127846,,,,,,,,,,,,,,,
29,29,H,35909631,,,,,,,,,,,,,,,
29,30,H,20091497,,,,,,,,,,,,,,,
29,31,H,34072222,,,,,,,,,,,,,,,
29,32,H,17037803,,,,,,,,,,,,,,,
29,33,H,39424396,,,,,,,,,,,,,,,
29,34,H,40578356,,,,,,,,,,,,,,,
29,35,H,83176326,,,,,,,,,,,,,,,
29,36,H,60235722,,,,,,,,,,,,,,,
29,37,H,18788594,,,,,,,,,,,,,,,
29,38,H,39534257,,,,,,,,,,,,,,,
29,39,H,71261217,,,,,,,,,,,,,,,
29,40,H,73303731,,,,,,,,,,,,,,,
29,41,H,51493703,,,,,,,,,,,,,,,
29,42,H,34706460,,,,,,,,,,,,,,,
29,43,H,14312476,,,,,,,,,,,,,,,
29,44,H,79982067,,,,,,,,,,,,,,,
29,45,H,DMSO,,,,,,,,,,,,,,,
29,46,H,DMSO,,,,,,,,,,,,,,,
29,47,H,DMSO,,,,,,,,,,,,,,,
29,48,H,DMSO,,,,,,,,,,,,,,,
29,1,I,DMSO,,,,,,,,,,,,,,,
29,2,I,DMSO,,,,,,,,,,,,,,,
29,3,I,DMSO,,,,,,,,,,,,,,,
29,4,I,DMSO,,,,,,,,,,,,,,,
29,5,I,46250463,,,,,,,,,,,,,,,
29,6,I,27818000,,,,,,,,,,,,,,,
29,7,I,79239912,,,,,,,,,,,,,,,
29,8,I,30862746,,,,,,,,,,,,,,,
29,9,I,91082224,,,,,,,,,,,,,,,
29,10,I,31266319,,,,,,,,,,,,,,,
29,11,I,88631574,,,,,,,,,,,,,,,
29,12,I,68112703,,,,,,,,,,,,,,,
29,13,I,17476471,,,,,,,,,,,,,,,
29,14,I,69348931,,,,,,,,,,,,,,,
29,15,I,14665868,,,,,,,,,,,,,,,
29,16,I,43468088,,,,,,,,,,,,,,,
29,17,I,44537869,,,,,,,,,,,,,,,
29,18,I,52292768,,,,,,,,,,,,,,,
29,19,I,19564959,,,,,,,,,,,,,,,
29,20,I,24990312,,,,,,,,,,,,,,,
29,21,I,80771334,,,,,,,,,,,,,,,
29,22,I,35426724,,,,,,,,,,,,,,,
29,23,I,54053169,,,,,,,,,,,,,,,
29,24,I,30570139,,,,,,,,,,,,,,,
29,25,I,56524775,,,,,,,,,,,,,,,
29,26,I,97781030,,,,,,,,,,,,,,,
29,27,I,73270141,,,,,,,,,,,,,,,
29,28,I,79918872,,,,,,,,,,,,,,,
29,29,I,20259333,,,,,,,,,,,,,,,
29,30,I,12754186,,,,,,,,,,,,,,,
29,31,I,24574927,,,,,,,,,,,,,,,
29,32,I,29020636,,,,,,,,,,,,,,,
29,33,I,41705609,,,,,,,,,,,,,,,
29,34,I,18521714,,,,,,,,,,,,,,,
29,35,I,15388775,,,,,,,,,,,,,,,
29,36,I,75656046,,,,,,,,,,,,,,,
29,37,I,63296105,,,,,,,,,,,,,,,
29,38,I,61562987,,,,,,,,,,,,,,,
29,39,I,26457635,,,,,,,,,,,,,,,
29,40,I,24035660,,,,,,,,,,,,,,,
29,41,I,11662484,,,,,,,,,,,,,,,
29,42,I,15175617,,,,,,,,,,,,,,,
29,43,I,61074463,,,,,,,,,,,,,,,
29,44,I,23491634,,,,,,,,,,,,,,,
29,45,I,DMSO,,,,,,,,,,,,,,,
29,46,I,DMSO,,,,,,,,,,,,,,,
29,47,I,DMSO,,,,,,,,,,,,,,,
29,48,I,DMSO,,,,,,,,,,,,,,,
29,1,J,DMSO,,,,,,,,,,,,,,,
29,2,J,DMSO,,,,,,,,,,,,,,,
29,3,J,DMSO,,,,,,,,,,,,,,,
29,4,J,DMSO,,,,,,,,,,,,,,,
29,5,J,40971343,,,,,,,,,,,,,,,
29,6,J,12776727,,,,,,,,,,,,,,,
29,7,J,86571995,,,,,,,,,,,,,,,
29,8,J,25169427,,,,,,,,,,,,,,,
29,9,J,14009467,,,,,,,,,,,,,,,
29,10,J,50857711,,,,,,,,,,,,,,,
29,11,J,24503285,,,,,,,,,,,,,,,
29,12,J,64492695,,,,,,,,,,,,,,,
29,13,J,24628814,,,,,,,,,,,,,,,
29,14,J,16171527,,,,,,,,,,,,,,,
29,15,J,20143736,,,,,,,,,,,,,,,
29,16,J,40185374,,,,,,,,,,,,,,,
29,17,J,98499583,,,,,,,,,,,,,,,
29,18,J,29519349,,,,,,,,,,,,,,,
29,19,J,10025399,,,,,,,,,,,,,,,
29,20,J,19326716,,,,,,,,,,,,,,,
29,21,J,10351583,,,,,,,,,,,,,,,
29,22,J,63985611,,,,,,,,,,,,,,,
29,23,J,32413471,,,,,,,,,,,,,,,
29,24,J,13212948,,,,,,,,,,,,,,,
29,25,J,55552395,,,,,,,,,,,,,,,
29,26,J,27768351,,,,,,,,,,,,,,,
29,27,J,36986691,,,,,,,,,,,,,,,
29,28,J,18333700,,,,,,,,,,,,,,,
29,29,J,69914800,,,,,,,,,,,,,,,
29,30,J,48388988,,,,,,,,,,,,,,,
29,31,J,86445265,,,,,,,,,,,,,,,
29,32,J,81515053,,,,,,,,,,,,,,,
29,33,J,18076331,,,,,,,,,,,,,,,
29,34,J,77094924,,,,,,,,,,,,,,,
29,35,J,22507830,,,,,,,,,,,,,,,
29,36,J,39500030,,,,,,,,,,,,,,,
29,37,J,17132872,,,,,,,,,,,,,,,
29,38,J,15188534,,,,,,,,,,,,,,,
29,39,J,31326243,,,,,,,,,,,,,,,
29,40,J,65549684,,,,,,,,,,,,,,,
29,41,J,38860008,,,,,,,,,,,,,,,
29,42,J,27563913,,,,,,,,,,,,,,,
29,43,J,14644435,,,,,,,,,,,,,,,
29,44,J,83410257,,,,,,,,,,,,,,,
29,45,J,DMSO,,,,,,,,,,,,,,,
29,46,J,DMSO,,,,,,,,,,,,,,,
29,47,J,DMSO,,,,,,,,,,,,,,,
29,48,J,DMSO,,,,,,,,,,,,,,,
29,1,K,DMSO,,,,,,,,,,,,,,,
29,2,K,DMSO,,,,,,,,,,,,,,,
29,3,K,DMSO,,,,,,,,,,,,,,,
29,4,K,DMSO,,,,,,,,,,,,,,,
29,5,K,25820946,,,,,,,,,,,,,,,
29,6,K,55061739,,,,,,,,,,,,,,,
29,7,K,23949275,,,,,,,,,,,,,,,
29,8,K,24422005,,,,,,,,,,,,,,,
29,9,K,74261375,,,,,,,,,,,,,,,
29,10,K,41281576,,,,,,,,,,,,,,,
29,11,K,36140224,,,,,,,,,,,,,,,
29,12,K,16140540,,,,,,,,,,,,,,,
29,13,K,15573061,,,,,,,,,,,,,,,
29,14,K,21026562,,,,,,,,,,,,,,,
29,15,K,13851550,,,,,,,,,,,,,,,
29,16,K,72918904,,,,,,,,,,,,,,,
29,17,K,29416424,,,,,,,,,,,,,,,
29,18,K,15345223,,,,,,,,,,,,,,,
29,19,K,27127547,,,,,,,,,,,,,,,
29,20,K,83751648,,,,,,,,,,,,,,,
29,21,K,32806197,,,,,,,,,,,,,,,
29,22,K,71861001,,,,,,,,,,,,,,,
29,23,K,83794625,,,,,,,,,,,,,,,
29,24,K,35179371,,,,,,,,,,,,,,,
29,25,K,26806811,,,,,,,,,,,,,,,
29,26,K,29315350,,,,,,,,,,,,,,,
29,27,K,45419510,,,,,,,,,,,,,,,
29,28,K,52451227,,,,,,,,,,,,,,,
29,29,K,32477725,,,,,,,,,,,,,,,
29,30,K,27518995,,,,,,,,,,,,,,,
29,31,K,48687508,,,,,,,,,,,,,,,
29,32,K,84135613,,,,,,,,,,,,,,,
29,33,K,74569522,,,,,,,,,,,,,,,
29,34,K,16972304,,,,,,,,,,,,,,,
29,35,K,16021406,,,,,,,,,,,,,,,
29,36,K,75461930,,,,,,,,,,,,,,,
29,37,K,46573640,,,,,,,,,,,,,,,
29,38,K,22932201,,,,,,,,,,,,,,,
29,39,K,71619619,,,,,,,,,,,,,,,
29,40,K,26028050,,,,,,,,,,,,,,,
29,41,K,20339756,,,,,,,,,,,,,,,
29,42,K,11912818,,,,,,,,,,,,,,,
29,43,K,11093996,,,,,,,,,,,,,,,
29,44,K,17453271,,,,,,,,,,,,,,,
29,45,K,DMSO,,,,,,,,,,,,,,,
29,46,K,DMSO,,,,,,,,,,,,,,,
29,47,K,DMSO,,,,,,,,,,,,,,,
29,48,K,DMSO,,,,,,,,,,,,,,,
29,1,L,DMSO,,,,,,,,,,,,,,,
29,2,L,DMSO,,,,,,,,,,,,,,,
29,3,L,DMSO,,,,,,,,,,,,,,,
29,4,L,DMSO,,,,,,,,,,,,,,,
29,5,L,12484695,,,,,,,,,,,,,,,
29,6,L,71333026,,,,,,,,,,,,,,,
29,7,L,21394626,,,,,,,,,,,,,,,
29,8,L,38880304,,,,,,,,,,,,,,,
29,9,L,30468993,,,,,,,,,,,,,,,
29,10,L,91059836,,,,,,,,,,,,,,,
29,11,L,39899607,,,,,,,,,,,,,,,
29,12,L,60529148,,,,,,,,,,,,,,,
29,13,L,30820105,,,,,,,,,,,,,,,
29,14,L,43447662,,,,,,,,,,,,,,,
29,15,L,24589644,,,,,,,,,,,,,,,
29,16,L,33097288,,,,,,,,,,,,,,,
29,17,L,51107347,,,,,,,,,,,,,,,
29,18,L,72369793,,,,,,,,,,,,,,,
29,19,L,57654760,,,,,,,,,,,,,,,
29,20,L,15349542,,,,,,,,,,,,,,,
29,21,L,56310423,,,,,,,,,,,,,,,
29,22,L,82843515,,,,,,,,,,,,,,,
29,23,L,16089183,,,,,,,,,,,,,,,
29,24,L,73669204,,,,,,,,,,,,,,,
29,25,L,65933522,,,,,,,,,,,,,,,
29,26,L,85631027,,,,,,,,,,,,,,,
29,27,L,25143229,,,,,,,,,,,,,,,
29,28,L,53009385,,,,,,,,,,,,,,,
29,29,L,20479875,,,,,,,,,,,,,,,
29,30,L,10908900,,,,,,,,,,,,,,,
29,31,L,95624999,,,,,,,,,,,,,,,
29,32,L,61674025,,,,,,,,,,,,,,,
29,33,L,14935895,,,,,,,,,,,,,,,
29,34,L,45814220,,,,,,,,,,,,,,,
29,35,L,11261313,,,,,,,,,,,,,,,
29,36,L,22301983,,,,,,,,,,,,,,,
29,37,L,66183313,,,,,,,,,,,,,,,
29,38,L,15170074,,,,,,,,,,,,,,,
29,39,L,43030359,,,,,,,,,,,,,,,
29,40,L,53693239,,,,,,,,,,,,,,,
29,41,L,72321663,,,,,,,,,,,,,,,
29,42,L,26690956,,,,,,,,,,,,,,,
29,43,L,32165170,,,,,,,,,,,,,,,
29,44,L,52654093,,,,,,,,,,,,,,,
29,45,L,DMSO,,,,,,,,,,,,,,,
29,46,L,DMSO,,,,,,,,,,,,,,,
29,47,L,DMSO,,,,,,,,,,,,,,,
29,48,L,DMSO,,,,,,,,,,,,,,,
29,1,M,DMSO,,,,,,,,,,,,,,,
29,2,M,DMSO,,,,,,,,,,,,,,,
29,3,M,DMSO,,,,,,,,,,,,,,,
29,4,M,DMSO,,,,,,,,,,,,,,,
29,5,M,75001250,,,,,,,,,,,,,,,
29,6,M,12959459,,,,,,,,,,,,,,,
29,7,M,35761163,,,,,,,,,,,,,,,
29,8,M,16266846,,,,,,,,,,,,,,,
29,9,M,60137946,,,,,,,,,,,,,,,
29,10,M,21180809,,,,,,,,,,,,,,,
29,11,M,33150190,,,,,,,,,,,,,,,
29,12,M,69864128,,,,,,,,,,,,,,,
29,13,M,59486867,,,,,,,,,,,,,,,
29,14,M,15403317,,,,,,,,,,,,,,,
29,15,M,89736741,,,,,,,,,,,,,,,
29,16,M,71502519,,,,,,,,,,,,,,,
29,17,M,38741951,,,,,,,,,,,,,,,
29,18,M,24022412,,,,,,,,,,,,,,,
29,19,M,87766634,,,,,,,,,,,,,,,
29,20,M,72051750,,,,,,,,,,,,,,,
29,21,M,94484196,,,,,,,,,,,,,,,
29,22,M,12568478,,,,,,,,,,,,,,,
29,23,M,19896315,,,,,,,,,,,,,,,
29,24,M,15616136,,,,,,,,,,,,,,,
29,25,M,10406748,,,,,,,,,,,,,,,
29,26,M,93735804,,,,,,,,,,,,,,,
29,27,M,66158225,,,,,,,,,,,,,,,
29,28,M,20177782,,,,,,,,,,,,,,,
29,29,M,73873473,,,,,,,,,,,,,,,
29,30,M,35751080,,,,,,,,,,,,,,,
29,31,M,47737286,,,,,,,,,,,,,,,
29,32,M,16722524,,,,,,,,,,,,,,,
29,33,M,69766694,,,,,,,,,,,,,,,
29,34,M,34124432,,,,,,,,,,,,,,,
29,35,M,24339307,,,,,,,,,,,,,,,
29,36,M,22774806,,,,,,,,,,,,,,,
29,37,M,20091370,,,,,,,,,,,,,,,
29,38,M,34101215,,,,,,,,,,,,,,,
29,39,M,54369024,,,,,,,,,,,,,,,
29,40,M,99059929,,,,,,,,,,,,,,,
29,41,M,22978482,,,,,,,,,,,,,,,
29,42,M,61589244,,,,,,,,,,,,,,,
29,43,M,67125380,,,,,,,,,,,,,,,
29,44,M,24249183,,,,,,,,,,,,,,,
29,45,M,DMSO,,,,,,,,,,,,,,,
29,46,M,DMSO,,,,,,,,,,,,,,,
29,47,M,DMSO,,,,,,,,,,,,,,,
29,48,M,DMSO,,,,,,,,,,,,,,,
29,1,N,DMSO,,,,,,,,,,,,,,,
29,2,N,DMSO,,,,,,,,,,,,,,,
29,3,N,DMSO,,,,,,,,,,,,,,,
29,4,N,DMSO,,,,,,,,,,,,,,,
29,5,N,42370481,,,,,,,,,,,,,,,
29,6,N,95311279,,,,,,,,,,,,,,,
29,7,N,34058312,,,,,,,,,,,,,,,
29,8,N,33680114,,,,,,,,,,,,,,,
29,9,N,15821585,,,,,,,,,,,,,,,
29,10,N,10589973,,,,,,,,,,,,,,,
29,11,N,40932783,,,,,,,,,,,,,,,
29,12,N,11685423,,,,,,,,,,,,,,,
29,13,N,13600641,,,,,,,,,,,,,,,
29,14,N,56515621,,,,,,,,,,,,,,,
29,15,N,46682366,,,,,,,,,,,,,,,
29,16,N,26749652,,,,,,,,,,,,,,,
29,17,N,21623843,,,,,,,,,,,,,,,
29,18,N,10559284,,,,,,,,,,,,,,,
29,19,N,10918041,,,,,,,,,,,,,,,
29,20,N,36476038,,,,,,,,,,,,,,,
29,21,N,44310573,,,,,,,,,,,,,,,
29,22,N,98586003,,,,,,,,,,,,,,,
29,23,N,51875363,,,,,,,,,,,,,,,
29,24,N,12097657,,,,,,,,,,,,,,,
29,25,N,43428211,,,,,,,,,,,,,,,
29,26,N,67924051,,,,,,,,,,,,,,,
29,27,N,35354968,,,,,,,,,,,,,,,
29,28,N,17720706,,,,,,,,,,,,,,,
29,29,N,14880845,,,,,,,,,,,,,,,
29,30,N,19202227,,,,,,,,,,,,,,,
29,31,N,22390787,,,,,,,,,,,,,,,
29,32,N,14091685,,,,,,,,,,,,,,,
29,33,N,69594916,,,,,,,,,,,,,,,
29,34,N,75961125,,,,,,,,,,,,,,,
29,35,N,27351632,,,,,,,,,,,,,,,
29,36,N,24200540,,,,,,,,,,,,,,,
29,37,N,12420946,,,,,,,,,,,,,,,
29,38,N,32869325,,,,,,,,,,,,,,,
29,39,N,65308280,,,,,,,,,,,,,,,
29,40,N,58624820,,,,,,,,,,,,,,,
29,41,N,49006498,,,,,,,,,,,,,,,
29,42,N,56208932,,,,,,,,,,,,,,,
29,43,N,10960093,,,,,,,,,,,,,,,
29,44,N,29904139,,,,,,,,,,,,,,,
29,45,N,DMSO,,,,,,,,,,,,,,,
29,46,N,DMSO,,,,,,,,,,,,,,,
29,47,N,DMSO,,,,,,,,,,,,,,,
29,48,N,DMSO,,,,,,,,,,,,,,,
29,1,O,DMSO,,,,,,,,,,,,,,,
29,2,O,DMSO,,,,,,,,,,,,,,,
29,3,O,DMSO,,,,,,,,,,,,,,,
29,4,O,DMSO,,,,,,,,,,,,,,,
29,5,O,30025804,,,,,,,,,,,,,,,
29,6,O,13128491,,,,,,,,,,,,,,,
29,7,O,10453457,,,,,,,,,,,,,,,
29,8,O,33965545,,,,,,,,,,,,,,,
29,9,O,15579427,,,,,,,,,,,,,,,
29,10,O,19942901,,,,,,,,,,,,,,,
29,11,O,92745793,,,,,,,,,,,,,,,
29,12,O,31003095,,,,,,,,,,,,,,,
29,13,O,64711861,,,,,,,,,,,,,,,
29,14,O,41770438,,,,,,,,,,,,,,,
29,15,O,64377789,,,,,,,,,,,,,,,
29,16,O,76943956,,,,,,,,,,,,,,,
29,17,O,22985011,,,,,,,,,,,,,,,
29,18,O,72572600,,,,,,,,,,,,,,,
29,19,O,66622981,,,,,,,,,,,,,,,
29,20,O,50214130,,,,,,,,,,,,,,,
29,21,O,21102660,,,,,,,,,,,,,,,
29,22,O,60408057,,,,,,,,,,,,,,,
29,23,O,57192456,,,,,,,,,,,,,,,
29,24,O,65771979,,,,,,,,,,,,,,,
29,25,O,79531519,,,,,,,,,,,,,,,
29,26,O,86935532,,,,,,,,,,,,,,,
29,27,O,32266226,,,,,,,,,,,,,,,
29,28,O,29067429,,,,,,,,,,,,,,,
29,29,O,14066033,,,,,,,,,,,,,,,
29,30,O,32051707,,,,,,,,,,,,,,,
29,31,O,21374804,,,,,,,,,,,,,,,
29,32,O,26075577,,,,,,,,,,,,,,,
29,33,O,28072701,,,,,,,,,,,,,,,
29,34,O,29778940,,,,,,,,,,,,,,,
29,35,O,61094011,,,,,,,,,,,,,,,
29,36,O,29839841,,,,,,,,,,,,,,,
29,37,O,36718373,,,,,,,,,,,,,,,
29,38,O,40854380,,,,,,,,,,,,,,,
29,39,O,39376019,,,,,,,,,,,,,,,
29,40,O,56068815,,,,,,,,,,,,,,,
29,41,O,18590988,,,,,,,,,,,,,,,
29,42,O,61145955,,,,,,,,,,,,,,,
29,43,O,39376226,,,,,,,,,,,,,,,
29,44,O,59867213,,,,,,,,,,,,,,,
29,45,O,DMSO,,,,,,,,,,,,,,,
29,46,O,DMSO,,,,,,,,,,,,,,,
29,47,O,DMSO,,,,,,,,,,,,,,,
29,48,O,DMSO,,,,,,,,,,,,,,,
